"평가년도","연번","쇼핑몰 구분","쇼핑몰 명","도메인명","소비자보호평가","이용자만족평가","피해발생평가","전체평가"
"2019","2490","식품","정원e샵","www.jungoneshop.com","46.0","25.86","10.0","81.86"
"2019","2479","도서","예스24","www.yes24.com","46.0","28.85","7.0","81.85"
"2019","2450","의류","스타일난다","www.stylenanda.com","48.0","23.73","10.0","81.73"
"2019","2451","의류","오즈키즈","www.ozkiz.com","46.0","25.63","10.0","81.63"
"2019","2467","가전","시코몰","www.cicomall.com","46.0","25.62","10.0","81.62"
"2019","2414","종합쇼핑몰","K쇼핑","www.kshop.co.kr","47.0","24.56","10.0","81.56"
"2019","2452","의류","츄","www.chuu.co.kr","48.0","23.48","10.0","81.48"
"2019","2453","의류","토모나리","www.tomonari.co.kr","47.0","24.42","10.0","81.42"
"2019","2474","화장품","스킨알엑스","www.skinrx.co.kr","47.0","24.19","10.0","81.19"
"2019","2440","컴퓨터","아이코다","www.icoda.co.kr","46.0","25.16","10.0","81.16"
"2019","2416","종합쇼핑몰","더현대닷컴","www.thehyundai.com","44.0","27.06","10.0","81.06"
"2019","2415","종합쇼핑몰","갤러리아 백화점","www.galleria.co.kr","45.0","26.06","10.0","81.06"
"2019","2454","의류","슈퍼스타아이","www.superstari.co.kr","47.0","24.05","10.0","81.05"
"2019","2468","가전","한경희생활과학","www.haan.com","46.0","25.05","10.0","81.05"
"2019","2424","오픈마켓","옥션","www.auction.co.kr","44.0","27.03","10.0","81.03"
"2019","2417","종합쇼핑몰","오케이몰","www.okmall.com","43.0","27.93","10.0","80.93"
"2019","2455","의류","저스트원","www.justone.co.kr","47.0","23.79","10.0","80.79"
"2019","2425","오픈마켓","쿠팡","www.coupang.com","44.0","27.65","9.0","80.65"
"2019","2418","종합쇼핑몰","이랜드몰","www.elandmall.com","45.0","25.65","10.0","80.65"
"2019","2494","여행","참좋은여행","www.verygoodtour.com","45.0","25.63","10.0","80.63"
"2019","2495","여행","여행박사","www.drtour.com","45.0","25.62","10.0","80.62"
"2019","2426","오픈마켓","11번가","www.11st.co.kr","45.0","25.61","10.0","80.61"
"2019","2419","종합쇼핑몰","더블유쇼핑","www.w-shopping.co.kr","47.0","23.58","10.0","80.58"
"2019","2427","오픈마켓","인터파크","www.interpark.com","45.0","26.26","9.0","80.26"
"2019","2420","종합쇼핑몰","메가마트","www.megamart.co.kr","44.0","26.26","10.0","80.26"
"2019","2457","의류","자라","www.zara.com","45.0","25.24","10.0","80.24"
"2019","2456","의류","스타일노리터","www.stylenoriter.co.kr","46.0","24.24","10.0","80.24"
"2019","2497","티켓","티켓링크","www.ticketlink.co.kr","44.0","26.22","10.0","80.22"
"2019","2428","오픈마켓","위메프","www.wemakeprice.com","45.0","25.04","10.0","80.04"
"2019","2459","의류","패션플러스","www.fashionplus.co.kr","47.0","25.77","7.0","79.77"
"2019","2458","의류","난닝구","www.naning9.com","45.0","24.77","10.0","79.77"
"2019","2460","의류","시크헤라","www.chichera.co.kr","46.0","23.69","10.0","79.69"
"2019","2429","오픈마켓","티몬","www.tmon.co.kr","44.0","25.64","10.0","79.64"
"2019","2469","가전","와싸다닷컴","www.wassada.com","44.0","25.64","10.0","79.64"
"2019","2480","","부킹닷컴","www.booking.com","43.0","26.45","10.0","79.45"
"2019","2430","오픈마켓","G마켓","www.gmarket.co.kr","44.0","25.39","10.0","79.39"
"2019","2421","종합쇼핑몰","NH마켓","nhmarket.kr","43.0","25.81","10.0","78.81"
"2019","2461","의류","임블리","imvely.com","47.0","24.22","7.0","78.22"
"2019","2422","종합쇼핑몰","현대Hmall","www.hyundaihmall.com","45.0","26.14","7.0","78.14"
"2019","2462","의류","모코블링","www.mocobling.com","42.0","25.49","10.0","77.49"
"2019","2481","","익스피디아","www.expedia.co.kr","40.0","26.75","10.0","76.75"
"2019","2482","","에어비앤비","www.airbnb.co.kr","43.0","23.34","10.0","76.34"
"2019","2432","해외구매대행","뉴욕걸즈","www.nygirlz.co.kr","42.0","24.05","10.0","76.05"
"2019","2498","티켓","티켓베이","www.ticketbay.co.kr","40.0","25.94","10.0","75.94"
"2019","2483","","호텔스닷컴","kr.hotels.com","40.0","25.9","10.0","75.9"
"2019","2463","의류","갠소","www.gaenso.com","42.0","23.41","10.0","75.41"
"2019","2464","의류","레미떼","www.lemite.com","41.0","23.98","10.0","74.98"
"2019","2433","해외구매대행","프리십","www.freeship.co.kr","40.0","24.96","10.0","74.96"
"2019","2434","해외구매대행","몰테일","post.malltail.com","40.0","23.45","10.0","73.45"
"2019","2484","","트립닷컴","kr.trip.com","38.0","24.72","10.0","72.72"
"2019","2435","해외구매대행","오마이집","www.ohmyzip.com","40.0","22.61","10.0","72.61"
"2019","2485","","아고다","www.agoda.com/ko-kr","38.0","22.7","10.0","70.7"
"2018","2333","도서","영풍문고","www.ypbooks.co.kr","47.0","29.92","10.0","86.92"
"2018","2299","종합쇼핑몰","이랜드몰","www.elandmall.com","47.0","29.69","10.0","86.69"
"2018","2300","종합쇼핑몰","신세계몰","shinsegaemall.ssg.com","48.0","28.63","10.0","86.63"
"2018","2348","컴퓨터","컴퓨존","www.compuzone.co.kr","47.0","29.46","10.0","86.46"
"2018","2363","여행","노랑풍선","www.ybtour.co.kr","48.0","28.43","10.0","86.43"
"2018","2301","종합쇼핑몰","아임쇼핑","www.immall.co.kr","48.0","28.39","10.0","86.39"
"2018","2302","종합쇼핑몰","홈플러스 쇼핑몰","www.homeplus.co.kr","48.0","28.21","10.0","86.21"
"2018","2303","종합쇼핑몰","롯데홈쇼핑","www.lotteimall.com","48.0","29.08","9.0","86.08"
"2018","2358","식품","CJ ONmart","www.cjonmart.net","47.0","28.94","10.0","85.94"
"2018","2359","식품","오뚜기물","www.ottogimall.co.kr","47.0","28.93","10.0","85.93"
"2018","2371","의류","하프클럽","www.halfclub.com","48.0","27.92","10.0","85.92"
"2018","2372","의류","LF mall","www.lfmall.co.kr","46.0","29.84","10.0","85.84"
"2018","2364","여행","하나투어","www.hanatour.com","47.0","28.71","10.0","85.71"
"2018","2343","화장품","쏘내추럴","www.sonatural.co.kr","47.0","28.67","10.0","85.67"
"2018","2373","의류","11am","www.11am.co.kr","48.0","27.57","10.0","85.57"
"2018","2360","식품","동원몰","www.dongwonmall.com","47.0","28.56","10.0","85.56"
"2018","2353","해외구매대행","위즈위드","www.wizwid.com","47.0","28.56","10.0","85.56"
"2018","2361","식품","풀무원이샵","www.pulmuoneshop.com","48.0","27.54","10.0","85.54"
"2018","2374","의류","스타일난다","www.stylenanda.com","48.0","27.51","10.0","85.51"
"2018","2304","종합쇼핑몰","CJmall","www.cjmall.com","49.0","26.32","10.0","85.32"
"2018","2365","여행","온라인투어","www.onlinetour.co.kr","48.0","27.18","10.0","85.18"
"2018","2338","가전","하이마트","www.e-himart.co.kr","48.0","29.16","8.0","85.16"
"2018","2305","종합쇼핑몰","롯데마트몰","www.lottemart.com","46.0","29.12","10.0","85.12"
"2018","2375","의류","오즈키즈","www.ozkiz.com","47.0","28.11","10.0","85.11"
"2018","2306","종합쇼핑몰","이마트몰","emart.ssg.com","48.0","28.05","9.0","85.05"
"2018","2307","종합쇼핑몰","롯데닷컴","www.lotte.com","48.0","29.04","8.0","85.04"
"2018","2308","종합쇼핑몰","우체국쇼핑","mall.epost.go.kr","47.0","27.99","10.0","84.99"
"2018","2334","도서","반디앤루니스","www.bandinlunis.com","47.0","27.97","10.0","84.97"
"2018","2323","오픈마켓","네이버 스마트스토어","sell.smartstore.naver.com","47.0","27.95","10.0","84.95"
"2018","2309","종합쇼핑몰","엘롯데","www.ellotte.com","47.0","28.88","9.0","84.88"
"2018","2310","종합쇼핑몰","K쇼핑","www.kshop.co.kr","48.0","26.86","10.0","84.86"
"2018","2311","종합쇼핑몰","NS mall","www.nsmall.com","47.0","27.85","10.0","84.85"
"2018","2312","종합쇼핑몰","GS SHOP","www.gsshop.com","47.0","27.81","10.0","84.81"
"2018","2339","가전","전자랜드 프라이스킹","www.etland.co.kr","47.0","27.73","10.0","84.73"
"2018","2344","화장품","스킨알엑스","www.skinrx.co.kr","47.0","27.7","10.0","84.7"
"2018","2313","종합쇼핑몰","AK몰","www.akmall.com","47.0","27.64","10.0","84.64"
"2018","2335","도서","알라딘","www.aladdin.co.kr","45.0","29.5","10.0","84.5"
"2018","2366","여행","모두투어","www.modetour.com","47.0","27.44","10.0","84.44"
"2018","2349","컴퓨터","한성컴퓨터","www.monsterlabs.co.kr","48.0","26.41","10.0","84.41"
"2018","2376","의류","토모나리","www.tomonari.co.kr","47.0","27.37","10.0","84.37"
"2018","2377","의류","안다르","www.andar.co.kr","46.0","28.26","10.0","84.26"
"2018","2340","가전","시코코리아 쇼핑몰","www.cicomall.com","46.0","28.25","10.0","84.25"
"2018","2362","식품","정원e샵","www.jungoneshop.com","46.0","28.23","10.0","84.23"
"2018","2378","의류","아이스타일24","www.istyle24.com","48.0","26.21","10.0","84.21"
"2018","2314","종합쇼핑몰","더현대닷컴","www.thehyundai.com","44.0","30.17","10.0","84.17"
"2018","2379","의류","립합","www.liphop.co.kr","47.0","27.17","10.0","84.17"
"2018","2345","화장품","CNP차앤박 쇼핑몰","www.cnpmall.com","47.0","27.1","10.0","84.1"
"2018","2315","종합쇼핑몰","홈앤쇼핑","www.hnsmall.com","47.0","27.08","10.0","84.08"
"2018","2316","종합쇼핑몰","이데이몰","www.edaymall.com","47.0","26.91","10.0","83.91"
"2018","2380","의류","멋남","www.mutnam.com","46.0","27.74","10.0","83.74"
"2018","2324","오픈마켓","지마켓","www.gmarket.co.kr","45.0","28.61","10.0","83.61"
"2018","2350","컴퓨터","아이티엔조이","www.itenjoy.co.kr","46.0","27.56","10.0","83.56"
"2018","2381","의류","슈퍼스타아이","www.superstari.co.kr","47.0","26.47","10.0","83.47"
"2018","2382","의류","스타일노리터","www.stylenoriter.co.kr","46.0","27.43","10.0","83.43"
"2018","2325","오픈마켓","옥션","www.auction.co.kr","45.0","28.42","10.0","83.42"
"2018","2336","도서","교보문고","www.kyobobook.co.kr","45.0","28.39","10.0","83.39"
"2018","2383","의류","라걸","www.lagirl.co.kr","46.0","27.37","10.0","83.37"
"2018","2384","의류","난닝구","www.naning9.com","46.0","27.36","10.0","83.36"
"2018","2346","화장품","리스킨","www.reskin.co.kr","44.0","29.26","10.0","83.26"
"2018","2351","컴퓨터","아이코다","www.icoda.co.kr","46.0","27.25","10.0","83.25"
"2018","2317","종합쇼핑몰","갤러리아 백화점","www.galleria.co.kr","45.0","28.2","10.0","83.2"
"2018","2352","컴퓨터","조이젠","www.joyzen.co.kr","47.0","26.11","10.0","83.11"
"2018","2385","의류","콩스타일","www.kongstyle.co.kr","46.0","27.0","10.0","83.0"
"2018","2326","오픈마켓","인터파크","www.interpark.com","45.0","27.9","10.0","82.9"
"2018","2386","의류","패션풀","www.fashion-full.com","46.0","26.81","10.0","82.81"
"2018","2328","소셜커머스","위메프","www.wemakeprice.co.kr","45.0","27.73","10.0","82.73"
"2018","2347","화장품","아모레퍼시픽 쇼핑몰","www.amorepacificmall.com","45.0","27.71","10.0","82.71"
"2018","2387","의류","임블리","www.imvely.com","46.0","26.53","10.0","82.53"
"2018","2318","종합쇼핑몰","리빙픽","www.livingpick.com","46.0","26.53","10.0","82.53"
"2018","2367","여행","참좋은여행","www.verygoodtour.com","44.0","28.51","10.0","82.51"
"2018","2337","도서","예스24","www.yes24.com","45.0","28.49","9.0","82.49"
"2018","2368","티켓","맥스무비","www.maxmovie.com","45.0","27.43","10.0","82.43"
"2018","2388","의류","패션플러스","www.fashionplus.co.kr","45.0","27.28","10.0","82.28"
"2018","2319","종합쇼핑몰","메가마트","www.megamart.com","45.0","27.14","10.0","82.14"
"2018","2320","종합쇼핑몰","현대Hmall","www.hyundaihmall.com","46.0","27.11","9.0","82.11"
"2018","2329","소셜커머스","티몬","www.ticketmonster.co.kr","45.0","27.04","10.0","82.04"
"2018","2330","소셜커머스","쿠팡","www.coupang.com","44.0","28.01","10.0","82.01"
"2018","2389","의류","유니클로","store-kr.uniqlo.com","46.0","25.89","10.0","81.89"
"2018","2390","의류","보리보리","www.boribori.co.kr","46.0","25.86","10.0","81.86"
"2018","2391","의류","훈스","www.hun-s.com","45.0","26.84","10.0","81.84"
"2018","2327","오픈마켓","11번가","www.11st.co.kr","44.0","27.44","10.0","81.44"
"2018","2341","가전","와싸다닷컴","www.wassada.com","44.0","27.21","10.0","81.21"
"2018","2354","해외구매대행","재팬비드스토어","www.japanbidstore.co.kr","45.0","26.15","10.0","81.15"
"2018","2392","의류","츄","www.chuu.co.kr","46.0","25.14","10.0","81.14"
"2018","2393","의류","다홍","dahong.dscount.com","45.0","25.97","10.0","80.97"
"2018","2369","티켓","티켓링크","www.ticketlink.co.kr","44.0","26.7","10.0","80.7"
"2018","2394","의류","레미떼","www.lemite.com","42.0","28.29","10.0","80.29"
"2018","2321","종합쇼핑몰","오케이몰","www.okmall.com","43.0","27.05","10.0","80.05"
"2018","2395","의류","자라","www.zara.com/kr","41.0","28.41","10.0","79.41"
"2018","2396","의류","갠소","www.gaenso.com","42.0","27.16","10.0","79.16"
"2018","2355","해외구매대행","품바이","www.poombuy.com","44.0","25.1","10.0","79.1"
"2018","2331","소셜커머스","땡스프라이스","www.thxprice.com","41.0","28.07","10.0","79.07"
"2018","2397","의류","모코블링","www.mocobling.com","42.0","26.87","10.0","78.87"
"2018","2356","해외구매대행","뉴욕걸즈","www.nygirlz.co.kr","42.0","26.83","10.0","78.83"
"2018","2322","종합쇼핑몰","NH마켓","nhmarket.kr","43.0","25.51","10.0","78.51"
"2018","2332","소셜커머스","원어데이","www.oneaday.co.kr","42.0","26.39","10.0","78.39"
"2018","2342","가전","쿠쿠몰","www.cuckoomall.com","42.0","25.99","10.0","77.99"
"2018","2398","의류","그녀희제","www.shehj.com","40.0","26.57","10.0","76.57"
"2018","2370","티켓","티켓베이","www.ticketbay.co.kr","40.0","26.22","10.0","76.22"
"2018","2357","해외구매대행","아이포터","www.iporter.co.kr","42.0","26.93","7.0","75.93"
"2017","2199","종합쇼핑몰","신세계몰","shinsegaemall.ssg.com","48.0","30.29","10.0","88.29"
"2017","2200","종합쇼핑몰","Cjmall","www..cjmall.com","49.0","29.49","9.0","87.49"
"2017","2201","종합쇼핑몰","GS SHOP","www.gsshop.com","47.0","29.83","10.0","86.83"
"2017","2281","식품","풀무원이샵","www.pulmuoneshop.co.kr","46.0","30.7","10.0","86.7"
"2017","2202","종합쇼핑몰","이마트몰","emart.ssg.com","48.0","28.67","10.0","86.67"
"2017","2203","종합쇼핑몰","롯데마트몰","www.lottemart.com","48.0","28.65","10.0","86.65"
"2017","2238","의류","아이스타일24","www.istyle24.com","48.0","28.46","10.0","86.46"
"2017","2233","컴퓨터","컴퓨존","www.compuzone.co.kr","48.0","28.42","10.0","86.42"
"2017","2234","컴퓨터","한성컴퓨터","www.monsterlabs.co.kr","47.0","29.31","10.0","86.31"
"2017","2211","종합쇼핑몰","우체국쇼핑","mall.epost.go.kr","48.0","28.23","10.0","86.23"
"2017","2204","종합쇼핑몰","아임쇼핑","www.immall.co.kr","48.0","28.07","10.0","86.07"
"2017","2271","화장품","CNP차앤박 쇼핑몰","www.cnpmall.com","46.0","30.05","10.0","86.05"
"2017","2276","도서","반디앤루니스","www.bandinlunis.com","47.0","28.97","10.0","85.97"
"2017","2205","종합쇼핑몰","홈플러스 쇼핑몰","www.homeplus.co.kr","48.0","27.94","10.0","85.94"
"2017","2239","의류","안다르","www.andar.co.kr","47.0","28.83","10.0","85.83"
"2017","2206","종합쇼핑몰","롯데i몰/롯데홈쇼핑","www.lotteimall.com","48.0","27.83","10.0","85.83"
"2017","2207","종합쇼핑몰","오테이스트몰","www.otastemall.com","47.0","28.82","10.0","85.82"
"2017","2240","의류","하프클럽","www.halfclub.com","49.0","26.73","10.0","85.73"
"2017","2208","종합쇼핑몰","AK몰","www.akmall.com","48.0","27.68","10.0","85.68"
"2017","2209","종합쇼핑몰","롯데닷컴","www.lotte.com","49.0","26.6","10.0","85.6"
"2017","2282","식품","오뚜기몰","www.ottogimall.co.kr","47.0","28.58","10.0","85.58"
"2017","2283","식품","정원e샵","www.jungoneshop.com","46.0","29.56","10.0","85.56"
"2017","2210","종합쇼핑몰","엘롯데(롯데백화점)","www.ellotte.com","47.0","28.4","10.0","85.4"
"2017","2277","도서","교보문고","www.kyobobook.co.kr","45.0","30.25","10.0","85.25"
"2017","2291","여행","온라인투어","www.onlinetour.co.kr","48.0","27.15","10.0","85.15"
"2017","2272","화장품","아모레퍼시픽 쇼핑몰","www.amorepacificmall.com","47.0","28.13","10.0","85.13"
"2017","2273","화장품","스킨알엑스","www.skinrx.co.kr","47.0","28.07","10.0","85.07"
"2017","2241","의류","다바걸","www.dabagirl.co.kr","47.0","27.99","10.0","84.99"
"2017","2274","화장품","리스킨","www.reskin.co.kr","47.0","27.92","10.0","84.92"
"2017","2278","도서","영풍문고","www.ypbooks.co.kr","47.0","27.9","10.0","84.9"
"2017","2284","식품","동원몰","www.dongwonmall.com","47.0","27.78","10.0","84.78"
"2017","2266","가전","전자랜드 프라이스킹","www.etland.co.kr","47.0","27.77","10.0","84.77"
"2017","2275","화장품","sonatural","www.sonatural.co.kr","46.0","28.75","10.0","84.75"
"2017","2292","여행","여행박사","www.tourbaksa.com","46.0","28.68","10.0","84.68"
"2017","2242","의류","난닝구","www.naning9.com","46.0","28.68","10.0","84.68"
"2017","2243","의류","보리보리","www.boribori.co.kr","47.0","27.64","10.0","84.64"
"2017","2223","오픈마켓","네이버 스마트스토어","smartstore.naver.com ","46.0","28.48","10.0","84.48"
"2017","2244","의류","아이러브제이","www.ilovej.net","46.0","28.46","10.0","84.46"
"2017","2245","의류","스타일노리터","www.stylenoriter.co.kr","46.0","28.42","10.0","84.42"
"2017","2246","의류","스타일난다","www.stylenanda.com","49.0","25.31","10.0","84.31"
"2017","2267","가전","시코코리아 쇼핑몰","www.cicomall.com","46.0","28.16","10.0","84.16"
"2017","2286","소셜커머스","쿠팡","www.coupang.com","44.0","30.11","10.0","84.11"
"2017","2268","가전","하이마트","www.e-himart.co.kr","47.0","28.03","9.0","84.03"
"2017","2247","의류","다홍","dahong.dscount.com","46.0","27.96","10.0","83.96"
"2017","2248","의류","다크빅토리","www.darkvictory.co.kr","47.0","26.87","10.0","83.87"
"2017","2279","도서","알라딘","www.aladin.co.kr","44.0","29.85","10.0","83.85"
"2017","2212","종합쇼핑몰","메가마트","www.megamart.com","45.0","28.83","10.0","83.83"
"2017","2213","종합쇼핑몰","이데이몰","www.edaymall.com","47.0","26.82","10.0","83.82"
"2017","2214","종합쇼핑몰","홈앤쇼핑","www.hnsmall.com","47.0","26.8","10.0","83.8"
"2017","2215","종합쇼핑몰","K쇼핑","www.kshop.co.kr","47.0","26.78","10.0","83.78"
"2017","2235","컴퓨터","아이티엔조이","www.itenjoy.co.kr","46.0","27.75","10.0","83.75"
"2017","2216","종합쇼핑몰","현대Hmall","www.hyundaihmall.com","46.0","29.68","8.0","83.68"
"2017","2294","여행","노랑풍선","www.ybtour.co.kr","46.0","27.67","10.0","83.67"
"2017","2293","여행","모두투어","www.modetour.com","47.0","26.67","10.0","83.67"
"2017","2249","의류","지니프","zinif.dscount.com","46.0","27.65","10.0","83.65"
"2017","2250","의류","LFmall","www.lfmall.co.kr","46.0","27.43","10.0","83.43"
"2017","2217","종합쇼핑몰","NS Mall","www.nsmall.com","47.0","26.37","10.0","83.37"
"2017","2251","의류","토모나리","www.tomonari.co.kr","47.0","26.31","10.0","83.31"
"2017","2252","의류","플라이모델","www.flymodel.co.kr","46.0","27.28","10.0","83.28"
"2017","2228","해외구매대행","위즈위드","www.wizwid.com","46.0","27.25","10.0","83.25"
"2017","2236","컴퓨터","조이젠","www.joyzen.co.kr","46.0","27.1","10.0","83.1"
"2017","2269","가전","와싸다닷컴","www.wassada.com","44.0","28.97","10.0","82.97"
"2017","2295","여행","하나투어","www.hanatour.com","47.0","26.96","9.0","82.96"
"2017","2218","종합쇼핑몰","이랜드몰","www.elandmall.com","46.0","26.87","10.0","82.87"
"2017","2296","티켓","맥스무비","www.maxmovie.com","45.0","27.83","10.0","82.83"
"2017","2253","의류","유니클로","www.uniqlo.kr","47.0","25.81","10.0","82.81"
"2017","2254","의류","츄","www.chuu.co.kr","46.0","26.74","10.0","82.74"
"2017","2219","종합쇼핑몰","더현대닷컴","www.thehyundai.com","44.0","28.67","10.0","82.67"
"2017","2255","의류","패션플러스","www.fashionplus.co.kr","46.0","26.45","10.0","82.45"
"2017","2256","의류","슈퍼스타아이","www.superstari.co.kr","46.0","26.4","10.0","82.4"
"2017","2224","오픈마켓","인터파크","www.interpark.com","45.0","27.35","10.0","82.35"
"2017","2257","의류","자라","www.zara.com/kr","45.0","27.32","10.0","82.32"
"2017","2258","의류","콩스타일","www.kongstyle.co.kr","46.0","26.27","10.0","82.27"
"2017","2225","오픈마켓","옥션","www.auction.co.kr","45.0","26.87","10.0","81.87"
"2017","2287","소셜커머스","위메프","www.wemakeprice.com","44.0","27.84","10.0","81.84"
"2017","2280","도서","예스24","www.yes24.com","45.0","28.78","8.0","81.78"
"2017","2259","의류","멋남","www.mutnam.com","45.0","26.72","10.0","81.72"
"2017","2229","해외구매대행","비드바이","www.bidbuy.co.kr","46.0","25.61","10.0","81.61"
"2017","2270","가전","쿠쿠몰","www.cuckoomall.com","42.0","29.42","10.0","81.42"
"2017","2288","소셜커머스","티몬","www.ticketmonster.co.kr","44.0","27.42","10.0","81.42"
"2017","2220","종합쇼핑몰","오케이몰","www.okmall.com","43.0","28.4","10.0","81.4"
"2017","2221","종합쇼핑몰","갤러리아 백화점","www.galleria.co.kr","44.0","27.08","10.0","81.08"
"2017","2260","의류","패션풀","www.fashion-full.com","45.0","26.05","10.0","81.05"
"2017","2289","소셜커머스","원어데이","www.oneaday.co.kr","42.0","28.93","10.0","80.93"
"2017","2261","의류","임블리","imvely.com","45.0","25.77","10.0","80.77"
"2017","2226","오픈마켓","G마켓","www.gmarket.co.kr","45.0","25.37","10.0","80.37"
"2017","2297","티켓","티켓링크","www.ticketlink.co.kr","43.0","27.37","10.0","80.37"
"2017","2285","식품","CJONmart","www.cjonmart.net","42.0","28.32","10.0","80.32"
"2017","2230","해외구매대행","아이포터","www.iporter.com","44.0","27.16","9.0","80.16"
"2017","2290","소셜커머스","위즈폰","www.wizpon.com","44.0","26.11","10.0","80.11"
"2017","2227","오픈마켓","11번가","www.11st.co.kr","43.0","26.53","10.0","79.53"
"2017","2262","의류","갠소","www.gaenso.com","43.0","26.39","10.0","79.39"
"2017","2298","티켓","티켓베이","www.ticketbay.co.kr","41.0","27.92","10.0","78.92"
"2017","2231","해외구매대행","품바이","www.poombuy.com","42.0","26.28","10.0","78.28"
"2017","2263","의류","모코블링","www.mocobling.com","42.0","25.82","10.0","77.82"
"2017","2237","컴퓨터","아이코다","icoda.co.kr","41.0","26.77","10.0","77.77"
"2017","2264","의류","레미떼","www.lemite.com","42.0","24.87","10.0","76.87"
"2017","2232","해외구매대행","뉴욕걸즈","www.nygirlz.co.kr","38.0","27.17","10.0","75.17"
"2017","2265","의류","그녀희제","www.shehj.com","40.0","26.43","8.0","74.43"
"2017","2222","종합쇼핑몰","NH마켓","nhmarket.kr","38.0","25.47","10.0","73.47"
"2016","2099","종합쇼핑몰","우체국쇼핑","mall.epost.go.kr","49.0","27.97","10.0","86.97"
"2016","2181","식품","풀무원이샵","www.pulmuoneshop.com","46.0","30.85","10.0","86.85"
"2016","2171","화장품","쏘내추럴","www.sonatural.co.kr","47.0","29.54","10.0","86.54"
"2016","2100","종합쇼핑몰","엘롯데","www.ellotte.com","48.0","28.47","10.0","86.47"
"2016","2101","종합쇼핑몰","롯데i몰","www.lotteimall.com","48.0","28.39","10.0","86.39"
"2016","2102","종합쇼핑몰","롯데마트몰","www.lottemart.com","48.0","28.35","10.0","86.35"
"2016","2133","컴퓨터","컴퓨존","www.compuzone.co.kr","47.0","29.21","10.0","86.21"
"2016","2138","의류","스타일난다","www.stylenanda.com","49.0","26.85","10.0","85.85"
"2016","2176","도서","영풍문고","www.ypbooks.co.kr","47.0","28.81","10.0","85.81"
"2016","2103","종합쇼핑몰","롯데닷컴","www.lotte.com","49.0","26.72","10.0","85.72"
"2016","2182","식품","정원e샵","www.jungoneshop.com","47.0","28.68","10.0","85.68"
"2016","2177","도서","반디앤루니스","www.bandinlunis.com","47.0","28.62","10.0","85.62"
"2016","2186","소셜커머스","티몬","www.ticketmonster.co.kr","47.0","28.57","10.0","85.57"
"2016","2104","종합쇼핑몰","AK몰","www.akmall.com","48.0","27.32","10.0","85.32"
"2016","2105","종합쇼핑몰","홈플러스쇼핑몰","www.homeplus.co.kr","48.0","27.29","10.0","85.29"
"2016","2183","식품","동원몰","www.dongwonmall.com","47.0","28.27","10.0","85.27"
"2016","2106","종합쇼핑몰","CJmall","www.cjmall.com","49.0","28.12","8.0","85.12"
"2016","2107","종합쇼핑몰","대백몰","www.debecmall.co.kr","46.0","29.01","10.0","85.01"
"2016","2108","종합쇼핑몰","여인닷컴","www.yeoin.com","47.0","27.87","10.0","84.87"
"2016","2172","화장품","아모레퍼시픽 쇼핑몰","www.amorepacificmall.com","47.0","27.61","10.0","84.61"
"2016","2109","종합쇼핑몰","이마트몰","emart.ssg.com","48.0","27.48","9.0","84.48"
"2016","2191","여행","하나투어","www.hanatour.com","47.0","27.46","10.0","84.46"
"2016","2110","종합쇼핑몰","신세계몰","shinsegaemall.ssg.com","48.0","26.26","10.0","84.26"
"2016","2166","가전","하이마트","www.e-himart.co.kr","47.0","27.21","10.0","84.21"
"2016","2167","가전","시코코리아","www.cicomall.com","46.0","28.13","10.0","84.13"
"2016","2173","화장품","스킨알엑스","www.skinrx.co.kr","47.0","27.07","10.0","84.07"
"2016","2178","도서","교보문고","www.kyobobook.co.kr","45.0","28.96","10.0","83.96"
"2016","2111","종합쇼핑몰","주연홈쇼핑","www.jooyonshop.co.kr","47.0","26.9","10.0","83.9"
"2016","2192","여행","온라인투어","www.onlinetour.co.kr","48.0","27.84","8.0","83.84"
"2016","2193","여행","노랑풍선","www.ybtour.co.kr","47.0","26.61","10.0","83.61"
"2016","2196","티켓","맥스무비","www.maxmovie.com","45.0","28.59","10.0","83.59"
"2016","2184","식품","인빌쇼핑","www.invil.com","46.0","27.51","10.0","83.51"
"2016","2139","의류","패션풀","www.fashion-full.com","46.0","27.46","10.0","83.46"
"2016","2179","도서","알라딘","www.aladin.co.kr","44.0","29.37","10.0","83.37"
"2016","2194","여행","모두투어","www.modetour.co.kr","47.0","26.32","10.0","83.32"
"2016","2140","의류","11am","www.11am.co.kr","46.0","27.3","10.0","83.3"
"2016","2141","의류","미아마스빈","www.miamasvin.co.kr","48.0","25.29","10.0","83.29"
"2016","2142","의류","다크빅토리","www.darkvictory.co.kr","47.0","26.26","10.0","83.26"
"2016","2180","도서","예스24","www.yes24.com","45.0","29.25","9.0","83.25"
"2016","2112","종합쇼핑몰","이랜드몰","elandmall.com","46.0","27.19","10.0","83.19"
"2016","2123","오픈마켓","네이버스토어팜","sell.storefarm.naver.com","46.0","27.12","10.0","83.12"
"2016","2143","의류","슈퍼스타아이","www.superstari.co.kr","48.0","26.12","9.0","83.12"
"2016","2144","의류","토모나리","www.tomonari.co.kr","47.0","25.99","10.0","82.99"
"2016","2145","의류","콩스타일","kongstyle.co.kr","47.0","25.98","10.0","82.98"
"2016","2146","의류","립합","www.liphop.co.kr","46.0","26.88","10.0","82.88"
"2016","2147","의류","LFmall","www.lfmall.co.kr","47.0","26.84","9.0","82.84"
"2016","2134","컴퓨터","조이젠","www.joyzen.co.kr","46.0","26.64","10.0","82.64"
